Time,ID,Lat,Lon,Alt,WiFi networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
2017-11-09 14:59:46,GT-N7100,32.1022631296987,35.2091161239778,689.624439360976,1,Ariel_University,1c:b9:c4:15:43:e8,1,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 14:59:50,GT-N7100,32.1022817558189,35.2090766143754,689.501991280534,5,Ariel_University,1c:b9:c4:14:33:c8,11,-76,Ariel_University,1c:b9:c4:16:f1:48,1,-74,Ariel_University,1c:b9:c4:15:43:ec,36,-85,,1c:b9:c4:96:f4:27,44,-85,Ariel_University,1c:b9:c4:16:f1:4c,36,-80,,,,,,,,,,,,,,,
2017-11-09 14:59:52,GT-N7100,32.1022897717001,35.2090688546496,689.283963143204,3,Ariel_University,1c:b9:c4:16:28:f8,6,-76,Ariel_University,ec:8c:a2:26:b1:78,1,-79,Ariel_University,1c:b9:c4:12:7c:c8,11,-88,,,,,,,,,,,,,,,,,,,,,
2017-11-09 14:59:54,GT-N7100,32.1022921485299,35.2090690847032,689.269951016356,1,Ariel_University,1c:b9:c4:16:28:fc,36,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:00:02,GT-N7100,32.1023051010447,35.2090762020174,689.696977692946,5,036518749,a0:ab:1b:60:b4:ca,5,-84,Bezeq Free,62:ab:1b:60:b4:cb,5,-82,,1c:b9:c4:92:90:b7,40,-84,,1c:b9:c4:94:33:c7,36,-84,Ariel_University,1c:b9:c4:15:43:e8,1,-75,,,,,,,,,,,,,,,
2017-11-09 15:00:10,GT-N7100,32.1022886088687,35.2090564433806,689.911263269873,2,Ariel_University,1c:b9:c4:14:2c:18,1,-81,Ariel_University,1c:b9:c4:16:d2:88,11,-96,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:00:16,GT-N7100,32.1022750671996,35.209038610949,690.140182835998,2,Ariel_University,1c:b9:c4:12:90:bc,40,-84,Ariel_University,1c:b9:c4:16:f4:78,1,-80,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:00:25,GT-N7100,32.102261434969,35.2090008130515,691.537925084608,1,,1c:b9:c4:96:f1:47,36,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:00:32,GT-N7100,32.1023353986259,35.2089096085345,693.761694360148,3,Ariel_University,1c:b9:c4:16:f4:2c,44,-80,Ariel_University,1c:b9:c4:14:2f:68,6,-76,,1c:b9:c4:96:28:f7,36,-81,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:00:36,GT-N7100,32.1023798406882,35.2088829496874,694.482817516144,5,Ariel_University,ec:8c:a2:26:b1:78,1,-69,,1c:b9:c4:94:2f:67,36,-75,Ariel_University,1c:b9:c4:14:2f:6c,36,-74,Ariel_University,ec:8c:a2:08:94:1c,40,-82,AUC,00:27:19:e8:ed:58,9,-88,,,,,,,,,,,,,,,
2017-11-09 15:00:41,GT-N7100,32.1024222918326,35.2088766567503,695.092467642295,1,Ariel_University,1c:b9:c4:14:2f:68,6,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:00:44,GT-N7100,32.1024665595723,35.208865194859,695.475575187741,2,Ariel_University,1c:b9:c4:14:33:cc,36,-77,,1c:b9:c4:96:f4:77,36,-83,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:00:49,GT-N7100,32.1025418529198,35.2088655766276,695.63119321215,4,Ariel_University,1c:b9:c4:14:2f:6c,36,-66,Ariel_University,ec:8c:a2:08:94:1c,40,-75,tachlit3,48:ee:0c:3e:86:dd,7,-85,Ariel_University,1c:b9:c4:16:d2:8c,44,-90,,,,,,,,,,,,,,,,,,
2017-11-09 15:00:53,GT-N7100,32.1025678241955,35.2088631932977,695.45023165776,6,Ariel_University,ec:8c:a2:08:94:18,1,-73,,1c:b9:c4:94:2f:67,36,-63,,ec:8c:a2:88:94:17,40,-73,,1c:b9:c4:96:d2:87,44,-84,Ariel_University,8c:0c:90:2d:75:e8,1,-87,Ariel_University,ec:8c:a2:08:78:c8,6,-95,,,,,,,,,,,,
2017-11-09 15:00:57,GT-N7100,32.1025991485496,35.2088762269408,695.200300595221,4,Ariel_University,1c:b9:c4:14:2f:68,6,-60,Ariel_University,1c:b9:c4:14:2c:18,1,-68,Ariel_University,ec:8c:a2:08:78:c8,6,-88,Ariel_University,1c:b9:c4:14:2c:1c,36,-80,,,,,,,,,,,,,,,,,,
2017-11-09 15:01:01,GT-N7100,32.102623566033,35.2088846460383,694.718740575383,3,Ariel_University,1c:b9:c4:16:28:f8,6,-71,Ariel_University,1c:b9:c4:16:11:ac,44,-77,Ariel_University,1c:b9:c4:12:7c:cc,36,-90,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:01:04,GT-N7100,32.102640755027,35.2088855274367,694.262654827624,1,Ariel_University,1c:b9:c4:16:d2:88,11,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:01:09,GT-N7100,32.1026605029744,35.2089108756549,693.248876772451,2,Ariel_University,1c:b9:c4:16:d2:8c,44,-82,Ariel_University,ec:8c:a2:08:78:cc,40,-85,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:01:13,GT-N7100,32.1026627040655,35.2089199237736,692.850893876467,2,Ariel_University,ec:8c:a2:08:78:c8,6,-82,,ec:8c:a2:88:78:c7,40,-88,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:06,GT-N7100,32.1031216738586,35.2089353807238,685.390010957987,7,Ariel_University,ec:8c:a2:08:94:18,1,-67,Ariel_University,1c:b9:c4:12:7c:c8,11,-62,Ariel_University,1c:b9:c4:12:90:b8,11,-79,,1c:b9:c4:92:7c:c7,36,-83,HelpDesk,f8:d1:11:77:77:c6,4,-83,Ariel_University,1c:b9:c4:12:7c:cc,36,-77,Ariel_University,8c:0c:90:2d:75:e8,1,-77,,,,,,,,,
2017-11-09 15:02:10,GT-N7100,32.1031616578263,35.2089037341537,685.233975344079,3,Ariel_University,ec:8c:a2:08:94:1c,40,-64,Ariel_University,8c:0c:90:2d:75:e8,1,-69,DIRECT-HKDESKTOP-SJ0L9HAmsEL,3e:f8:62:d2:49:f2,40,-85,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:14,GT-N7100,32.1031959568681,35.2088582226069,685.179051575379,4,Ariel_University,ec:8c:a2:08:94:18,1,-60,Ariel_University,1c:b9:c4:16:d2:88,11,-81,Ariel_University,34:8f:27:20:8c:18,1,-89,Ariel_University,1c:b9:c4:16:28:e8,1,-90,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:18,GT-N7100,32.1032309035096,35.2088431346023,684.803227992731,6,Ariel_University,ec:8c:a2:08:94:1c,40,-54,Ariel_University,ec:8c:a2:08:94:18,1,-54,DIRECT-HKDESKTOP-SJ0L9HAmsEL,3e:f8:62:d2:49:f2,40,-70,Ariel_University,ec:8c:a2:08:78:cc,40,-80,,ec:8c:a2:88:94:17,40,-56,,ec:8c:a2:88:78:c7,40,-83,,,,,,,,,,,,
2017-11-09 15:02:20,GT-N7100,32.1032545353241,35.2088539722196,684.650343882155,3,Ariel_University,1c:b9:c4:12:7c:cc,36,-70,,ec:8c:a2:88:78:c7,40,-76,,8c:0c:90:ad:75:e3,1,-83,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:24,GT-N7100,32.1032939050876,35.2088755822512,684.200691036654,1,Ariel_University,1c:b9:c4:16:13:08,11,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:26,GT-N7100,32.1033126765464,35.2088910205922,683.932695779381,1,,1c:b9:c4:92:7c:c7,36,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:34,GT-N7100,32.1033754205064,35.2089349543187,682.665756275076,3,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,6,-91,Ariel_University,1c:b9:c4:16:13:0c,44,-83,Ariel_University,1c:b9:c4:16:28:ec,36,-86,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:36,GT-N7100,32.1033998229123,35.208941582171,682.350241197086,2,Ariel_University,1c:b9:c4:16:13:08,11,-82,Ariel_University,1c:b9:c4:16:28:e8,1,-81,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:41,GT-N7100,32.1034409674777,35.2089900907232,681.739801604229,3,Ariel_University,ec:8c:a2:08:78:cc,40,-73,Ariel_University,1c:b9:c4:16:28:ec,36,-79,Ariel_University,ec:8c:a2:26:b0:e8,6,-93,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:45,GT-N7100,32.1034689464428,35.2090203132095,681.304550362864,4,Ariel_University,ec:8c:a2:08:78:c8,6,-73,Ariel_University,ec:8c:a2:08:78:cc,40,-67,Ariel_University,1c:b9:c4:16:28:ec,36,-69,Ariel_University,24:79:2a:2c:3d:68,11,-87,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:49,GT-N7100,32.1035225728117,35.2090352084413,680.926216586367,2,,ec:8c:a2:88:78:c7,40,-71,DIRECT-32-HP DeskJet 3630 series,fc:3f:db:9c:43:33,6,-89,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:53,GT-N7100,32.1035723310816,35.2090563455126,680.932828667172,1,Ariel_University,ec:8c:a2:26:b0:e8,6,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:56,GT-N7100,32.1035793991811,35.2090663275211,681.030497928747,2,Ariel_University,ec:8c:a2:26:d3:68,1,-84,Ariel_University,1c:b9:c4:16:12:e8,11,-90,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:02:58,GT-N7100,32.1035992034404,35.2090720264185,681.012886698724,3,Ariel_University,1c:b9:c4:16:28:e8,1,-75,,8c:0c:90:6e:16:88,8,-85,,1c:b9:c4:96:28:e7,36,-83,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:03:19,GT-N7100,32.1037627450851,35.2091471162383,682.674360533813,4,Ariel_University,ec:8c:a2:26:b0:e8,6,-76,Ariel_University,ec:8c:a2:26:d3:68,1,-77,Ariel_University,1c:b9:c4:16:1d:7c,44,-84,AUC_54_R,00:25:86:cc:00:f8,5,-88,,,,,,,,,,,,,,,,,,
2017-11-09 15:03:23,GT-N7100,32.1038112892609,35.2091837508924,683.284692738928,5,Ariel_University,ec:8c:a2:26:d3:68,1,-71,Pele Shetah,60:e3:27:a7:7c:14,9,-90,Ariel_University,1c:b9:c4:16:cc:dc,36,-80,Ariel_University,1c:b9:c4:16:cc:d8,1,-83,Ariel_University,1c:b9:c4:16:1d:78,11,-85,,,,,,,,,,,,,,,
2017-11-09 15:03:27,GT-N7100,32.1038548480245,35.2092391682132,683.936690357496,3,Ariel_University,ec:8c:a2:26:b0:e8,6,-71,Ariel_University,ec:8c:a2:26:d3:68,1,-65,Ariel_University,1c:b9:c4:16:12:e8,11,-84,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:03:31,GT-N7100,32.1039188057013,35.2092708319774,684.65269392051,3,DIRECT-64-HP DeskJet 3630 series,30:e1:71:0d:e0:65,6,-97,Ariel_University,1c:b9:c4:16:cc:dc,36,-71,Bezeq_WiFi,10:be:f5:40:45:18,6,-87,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:03:35,GT-N7100,32.1039436408231,35.2092756238139,685.161397695132,3,DIRECT-64-HP DeskJet 3630 series,30:e1:71:0d:e0:65,6,-88,,8c:0c:90:ae:16:83,8,-83,shapedo,f2:6c:ac:9f:fb:1f,11,-96,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:03:38,GT-N7100,32.1039581219348,35.2092915361368,685.417687750654,5,Ariel_University,1c:b9:c4:16:cc:d8,1,-72,Ariel_University,8c:0c:90:2e:16:88,8,-79,,8c:0c:90:6e:16:88,8,-80,giftwizard,c2:6c:ac:a0:3d:eb,1,-95,Ariel_University,1c:b9:c4:16:24:8c,36,-91,,,,,,,,,,,,,,,
2017-11-09 15:03:43,GT-N7100,32.1040052469919,35.2093255030259,686.039078195157,10,Ariel_University,ec:8c:a2:26:d3:68,1,-56,Neuropplied,b2:6c:ac:9f:fb:27,52,-89,shapedo,f2:6c:ac:9f:fb:27,52,-89,giftwizard,c2:6c:ac:9f:fb:27,52,-89,CliClap,90:6c:ac:9f:fb:27,52,-89,Guest,a2:6c:ac:9f:fb:27,52,-90,paysday,e2:6c:ac:9f:fb:27,52,-90,iagree,d2:6c:ac:9f:fb:27,52,-91,fortinet,02:6c:ac:9f:fb:27,52,-91,Ariel_University,1c:b9:c4:16:24:88,11,-91
2017-11-09 15:03:47,GT-N7100,32.1040531908347,35.2093498707171,686.355221640349,10,Guest,a2:6c:ac:9f:fb:27,52,-83,Neuropplied,b2:6c:ac:9f:fb:27,52,-84,shapedo,f2:6c:ac:9f:fb:27,52,-84,giftwizard,c2:6c:ac:9f:fb:27,52,-84,CliClap,90:6c:ac:9f:fb:27,52,-84,paysday,e2:6c:ac:9f:fb:27,52,-84,iagree,d2:6c:ac:9f:fb:27,52,-84,fortinet,02:6c:ac:9f:fb:27,52,-84,shapedo,f2:6c:ac:9f:fb:1f,11,-86,paysday,e2:6c:ac:9f:fb:1f,11,-86
2017-11-09 15:03:49,GT-N7100,32.1040846491061,35.2093478143112,686.488010055653,10,Guest,a2:6c:ac:a0:7b:4d,6,-100,CliClap,90:6c:ac:a0:3d:eb,1,-80,Neuropplied,b2:6c:ac:a0:3d:eb,1,-82,shapedo,f2:6c:ac:a0:3d:eb,1,-85,Guest,a2:6c:ac:a0:3d:eb,1,-85,giftwizard,c2:6c:ac:a0:3d:eb,1,-85,Guest,a2:6c:ac:9f:fb:1f,11,-86,paysday,e2:6c:ac:a0:3d:eb,1,-86,magneto,c2:6c:ac:a0:18:29,11,-87,outsense,d2:6c:ac:a0:7b:4d,6,-89
2017-11-09 15:03:52,GT-N7100,32.1041130309766,35.209351665254,686.559790803402,10,Ariel_University,ec:8c:a2:26:d3:68,1,-50,fortinet,02:6c:ac:a0:3d:f3,44,-73,paysday,e2:6c:ac:a0:3d:f3,44,-73,Neuropplied,b2:6c:ac:a0:3d:f3,44,-73,giftwizard,c2:6c:ac:a0:3d:f3,44,-74,Guest,a2:6c:ac:a0:3d:f3,44,-74,shapedo,f2:6c:ac:a0:3d:f3,44,-75,iagree,d2:6c:ac:a0:3d:f3,36,-75,CliClap,90:6c:ac:a0:3d:f3,44,-75,CliClap,90:6c:ac:9f:fb:27,52,-77
2017-11-09 15:03:54,GT-N7100,32.1041434043599,35.2093479879293,686.725610796593,10,giftwizard,c2:6c:ac:a0:3d:eb,1,-68,iagree,d2:6c:ac:a0:3d:eb,1,-68,CliClap,90:6c:ac:a0:3d:eb,1,-69,Neuropplied,b2:6c:ac:a0:3d:eb,1,-69,shapedo,f2:6c:ac:a0:3d:eb,1,-71,fortinet,02:6c:ac:a0:3d:eb,1,-71,Guest,a2:6c:ac:a0:3d:eb,1,-72,paysday,e2:6c:ac:a0:3d:eb,1,-72,iagree,d2:6c:ac:9f:fb:1f,11,-75,Ariel_University,1c:b9:c4:15:23:58,1,-79
2017-11-09 15:03:59,GT-N7100,32.1042181471541,35.2093579234858,686.983800927937,1,Ariel_University,1c:b9:c4:16:05:3c,44,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:04:01,GT-N7100,32.104238317166,35.2093740860356,687.149338588028,10,artsim,b2:6c:ac:a0:18:29,11,-78,outsense,d2:6c:ac:a0:18:29,11,-79,EVE,90:6c:ac:a0:18:29,11,-79,Guest,a2:6c:ac:a0:18:29,11,-81,,1c:b9:c4:95:34:b7,36,-84,Ariel_University,1c:b9:c4:15:34:bc,36,-86,artsim,b2:6c:ac:a0:18:31,52,-87,Ariel_University,1c:b9:c4:16:05:38,11,-88,restore,e2:6c:ac:a0:18:31,52,-88,EVE,90:6c:ac:a0:18:31,52,-88
2017-11-09 15:04:03,GT-N7100,32.1042689162161,35.2093871904215,687.438502844045,2,shapedo,f2:6c:ac:9f:fb:1f,11,-80,paysday,e2:6c:ac:9f:fb:1f,11,-80,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:04:08,GT-N7100,32.1043314393224,35.2094133745927,687.952080305008,3,DIRECT-64-HP DeskJet 3630 series,30:e1:71:0d:e0:65,6,-83,Ariel_University,1c:b9:c4:14:62:48,11,-81,Ariel_University,1c:b9:c4:14:62:4c,36,-88,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:04:11,GT-N7100,32.1043390404415,35.2094289257705,688.279904682721,5,magneto,c2:6c:ac:a0:18:29,11,-80,restore,e2:6c:ac:a0:18:29,11,-81,,1c:b9:c4:95:23:57,36,-85,HP-Print-30-Officejet 7610,d0:bf:9c:db:31:30,1,-93,TP-LINK_ADD150,74:ea:3a:ad:d1:50,1,-79,,,,,,,,,,,,,,,
2017-11-09 15:04:15,GT-N7100,32.1043511013378,35.2094540794159,688.770866270872,2,,00:27:22:f3:bb:2b,6,-77,Ariel_University,24:79:2a:2c:5b:dc,36,-83,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:04:24,GT-N7100,32.104389099026,35.2095832000095,689.753613904003,8,Guest,a2:6c:ac:a0:7b:55,58,-86,artsim,b2:6c:ac:a0:7b:55,58,-86,magneto,c2:6c:ac:a0:7b:55,58,-87,restore,e2:6c:ac:a0:7b:55,58,-87,EVE,90:6c:ac:a0:7b:55,58,-87,outsense,d2:6c:ac:a0:7b:55,58,-88,DIRECT-42-HP DeskJet 3830 series,70:5a:0f:57:42:43,6,-89,Ariel_University,1c:b9:c4:14:62:48,11,-75,,,,,,
2017-11-09 15:04:28,GT-N7100,32.1044004587418,35.2096290887246,690.232255588833,2,Ariel_University,1c:b9:c4:15:34:bc,36,-80,DIRECT-25-HP DeskJet 3830 series,dc:4a:3e:cd:88:25,6,-90,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:04:35,GT-N7100,32.1044556973486,35.2096829611838,690.521606289177,10,restore,e2:6c:ac:a0:18:29,11,-76,artsim,b2:6c:ac:a0:7b:55,58,-78,magneto,c2:6c:ac:a0:7b:4d,6,-79,magneto,c2:6c:ac:a0:7b:55,58,-80,EVE,90:6c:ac:a0:7b:55,58,-80,outsense,d2:6c:ac:a0:7b:55,58,-80,Guest,a2:6c:ac:a0:7b:55,58,-81,restore,e2:6c:ac:a0:7b:55,58,-81,Ariel_University,1c:b9:c4:14:62:4c,36,-81,artsim,b2:6c:ac:a0:18:31,52,-81
2017-11-09 15:05:09,GT-N7100,32.104580948221,35.2100555104064,691.112737739431,10,Guest,90:6c:ac:a0:60:4d,1,-66,incentive2,a2:6c:ac:a0:60:4d,1,-67,Ariel_University,8c:0c:90:2f:36:58,1,-73,incentive2,a2:6c:ac:a0:60:55,44,-77,DIRECT-B1-HP DeskJet 3830 series,70:5a:0f:57:04:17,6,-77,Cartiheal,00:11:6b:2a:90:3c,11,-78,Ariel_University,1c:b9:c4:15:20:38,11,-78,Guest,90:6c:ac:a0:60:55,44,-80,Ariel_University,1c:b9:c4:16:05:78,6,-81,DIRECT-42-HP DeskJet 3830 series,70:5a:0f:57:42:43,6,-82
2017-11-09 15:05:13,GT-N7100,32.1045684613384,35.2100725521522,691.205639992537,7,EVE,90:6c:ac:a0:7b:4d,6,-79,iAgree,f8:d1:11:77:75:4e,7,-74,EVE,d8:fe:e3:03:4f:a9,1,-77,HP-Print-30-Officejet 7610,d0:bf:9c:db:31:30,1,-79,Ariel_University,1c:b9:c4:16:05:38,11,-81,Ariel_University,1c:b9:c4:16:2d:e8,11,-88,Ariel_University,1c:b9:c4:15:44:58,11,-91,,,,,,,,,
2017-11-09 15:05:17,GT-N7100,32.1045860748302,35.2101086882019,691.367362890127,5,,8c:0c:90:6f:36:58,1,-76,GIFTWIZARD_5G,90:8d:78:53:fe:d7,48,-89,Ariel_University,1c:b9:c4:15:25:48,1,-81,Ariel_University,1c:b9:c4:15:20:3c,36,-86,HP-Print-2c-LaserJet 400 color,9c:d2:1e:04:e6:2c,6,-95,,,,,,,,,,,,,,,
2017-11-09 15:05:22,GT-N7100,32.104639069363,35.2101893309587,692.008905749217,8,Ariel_University,1c:b9:c4:16:2d:e8,11,-83,,8c:0c:90:6f:36:58,1,-69,Ariel_University,1c:b9:c4:15:25:48,1,-76,Ariel_University,1c:b9:c4:15:44:5c,44,-81,yosh,00:11:6b:11:7d:c7,13,-82,mati-sh1,c4:12:f5:fd:6a:74,9,-81,Ariel_University,1c:b9:c4:15:25:4c,44,-83,Ariel_University,1c:b9:c4:16:12:68,11,-82,,,,,,
2017-11-09 15:05:25,GT-N7100,32.1046509791915,35.2102150308846,692.347124016962,2,Ariel_University,8c:0c:90:2f:36:58,1,-68,Ariel_University,1c:b9:c4:15:34:b8,6,-82,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:05:28,GT-N7100,32.1046512741409,35.2102429096362,692.476284504419,6,Ariel_University,1c:b9:c4:15:20:38,11,-72,Ariel_University,1c:b9:c4:16:2d:e8,11,-77,Ariel_University,1c:b9:c4:15:20:3c,36,-81,,1c:b9:c4:95:20:37,36,-82,Ariel_University,1c:b9:c4:15:44:58,11,-79,HP-Print-4b-LaserJet 400,08:ed:b9:3d:8f:4b,6,-90,,,,,,,,,,,,
2017-11-09 15:06:17,GT-N7100,32.1048382995521,35.2107678021757,692.53554284187,6,Ariel_University,1c:b9:c4:16:05:78,6,-72,,1c:b9:c4:96:05:77,36,-80,,1c:b9:c4:95:25:47,44,-84,Ariel_University,1c:b9:c4:14:30:0c,36,-81,Ariel_University,1c:b9:c4:16:12:6c,36,-85,Ariel_University,1c:b9:c4:14:30:08,1,-83,,,,,,,,,,,,
2017-11-09 15:06:21,GT-N7100,32.1048285252031,35.2107812202025,691.627622066034,1,Ariel_University,1c:b9:c4:16:05:7c,36,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:06:39,GT-N7100,32.1048883165267,35.2109932130301,690.262535128998,4,Ariel_University,1c:b9:c4:14:2b:cc,36,-76,Ariel_University,1c:b9:c4:14:2b:c8,11,-72,Ariel_University,1c:b9:c4:16:2b:e8,6,-92,Ariel_University,1c:b9:c4:15:42:68,11,-92,,,,,,,,,,,,,,,,,,
2017-11-09 15:07:27,GT-N7100,32.1047696062527,35.2114759260819,695.581633198355,4,Ariel_University,ec:8c:a2:08:79:ac,36,-87,,1c:b9:c4:95:44:87,36,-88,Ariel_University,1c:b9:c4:15:ed:48,11,-80,Ariel_University,ec:8c:a2:08:79:a8,1,-89,,,,,,,,,,,,,,,,,,
2017-11-09 15:07:31,GT-N7100,32.1047215947211,35.2115149192002,695.93606033992,3,Ariel_University,1c:b9:c4:15:ed:4c,52,-88,Ariel_University,1c:b9:c4:15:44:88,6,-87,Ariel_University,1c:b9:c4:15:44:58,11,-95,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:07:56,GT-N7100,32.1043801220803,35.2115067506844,697.95722544182,2,Ariel_University,1c:b9:c4:15:ed:4c,52,-80,Ariel_University,1c:b9:c4:14:36:f8,1,-82,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 15:07:58,GT-N7100,32.1043536896907,35.2114997884184,698.142262906419,1,Ariel_University,1c:b9:c4:15:41:78,11,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 11:41:04,GT-N7100,32.1034155368708,35.2073955548378,668.33511443269,10,AndroidAP,f4:09:d8:6f:cd:a7,6,-58,Ariel_University,ec:8c:a2:26:b0:58,11,-62,Ariel_University,ec:8c:a2:26:ae:28,6,-75,,ec:8c:a2:88:7a:17,48,-75,Ariel_University,ec:8c:a2:08:7a:18,1,-76,Ariel_University,ec:8c:a2:09:86:4c,44,-77,Ariel_University,ec:8c:a2:09:f2:b8,11,-80,Ariel_University,ec:8c:a2:08:7a:1c,48,-81,Ariel_University,ec:8c:a2:09:8e:d8,1,-81,Ariel_University,ec:8c:a2:08:a3:b8,1,-82
2017-10-30 11:41:06,GT-N7100,32.1036148248146,35.2072806967394,711.723355375018,3,Ariel_University,ec:8c:a2:26:ae:28,6,-62,AndroidAP,f4:09:d8:6f:cd:a7,6,-49,DIRECT-F1-HP DeskJet 3630 series,a0:8c:fd:0a:14:5b,6,-84,,,,,,,,,,,,,,,,,,,,,
2017-10-30 11:41:08,GT-N7100,32.1034824071859,35.2070984720756,701.710575911913,1,Ariel_University,ec:8c:a2:09:86:48,6,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 11:41:10,GT-N7100,32.1034847513875,35.2070865643947,692.273698006302,2,Ariel_University,ec:8c:a2:26:b0:58,11,-57,AUC_51_3,00:27:19:e3:2d:fe,9,-88,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 11:41:11,GT-N7100,32.1034847513875,35.2070865643947,689.181972230941,7,Ariel_University,ec:8c:a2:08:7a:1c,48,-73,Ariel_University,1c:b9:c4:15:36:78,11,-82,Ariel_University,ec:8c:a2:08:ab:dc,36,-82,,ec:8c:a2:88:77:47,58,-89,Ariel_University,ec:8c:a2:0a:08:2c,44,-86,Ariel_University,ec:8c:a2:08:ab:d8,1,-82,Ariel_University,ec:8c:a2:0a:11:9c,36,-90,,,,,,,,,
2017-10-30 11:41:15,GT-N7100,32.1034847513875,35.2070865643947,690.934396209958,2,Ariel_University,ec:8c:a2:09:8e:dc,44,-84,Ariel_University,1c:b9:c4:15:36:88,11,-97,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 11:41:18,GT-N7100,32.1034847513875,35.2070865643947,688.417216635399,3,,ec:8c:a2:89:8e:d7,44,-85,,ec:8c:a2:89:86:47,44,-87,Ariel_University,ec:8c:a2:0a:11:98,11,-88,,,,,,,,,,,,,,,,,,,,,
2017-10-30 11:41:22,GT-N7100,32.1034949379951,35.2071958190311,687.450417768262,4,,ec:8c:a2:8a:11:97,36,-83,Ariel_University,ec:8c:a2:0a:11:9c,36,-85,Ariel_University,ec:8c:a2:08:a3:bc,40,-88,Ariel_University,ec:8c:a2:09:84:f8,6,-88,,,,,,,,,,,,,,,,,,
2017-10-30 11:41:27,GT-N7100,32.1034836917503,35.2072849998526,680.566301699284,2,AUC,00:27:19:14:04:78,6,-91,Ariel_University,ec:8c:a2:08:96:48,11,-93,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 11:41:33,GT-N7100,32.1034836917503,35.2072849998526,676.163302519836,6,,ec:8c:a2:8a:08:27,44,-86,,1c:b9:c4:95:36:77,52,-87,Ariel_University,ec:8c:a2:08:f3:8c,36,-86,AUC_54_R,00:25:86:cc:00:f8,5,-86,Ariel_University,ec:8c:a2:08:77:48,1,-89,Ariel_University,ec:8c:a2:0a:08:28,1,-95,,,,,,,,,,,,
2017-10-30 11:41:36,GT-N7100,32.1034836917503,35.2072849998526,675.432660530486,2,Ariel_University,ec:8c:a2:08:7a:18,1,-69,Ariel_University,ec:8c:a2:0a:08:28,1,-79,,,,,,,,,,,,,,,,,,,,,,,,
